horizon_snapshots,horizon_ticks,feature,raw_beta,raw_t,raw_p,raw_r2,time_day_control_beta,time_day_control_t,time_day_control_p,time_day_control_r2,drift_adjusted_beta,drift_adjusted_t,drift_adjusted_p,drift_adjusted_r2,same_sign_all_3_days,min_abs_day_t,day_betas_drift_adjusted,day_t_drift_adjusted
1,100,top_imbalance,5.01337520190043,65.4324294075372,0.0,0.14804991824948943,5.014024604329754,65.42526275418196,0.0,0.1481099348391567,5.01332320182404,65.432462973599,0.0,0.1480468077073701,True,35.772904798259866,"4.411,5.1338,5.4888","35.773,39.104,39.089"
1,100,micro_minus_mid,0.5717033236149761,57.235831307150974,0.0,0.09860942916237592,0.5717729681450124,57.239555655401844,0.0,0.09866451371588014,0.5716975024221689,57.23582679054845,0.0,0.09860739485583236,True,30.93065525690504,"0.542811,0.586016,0.580368","30.931,33.783,34.520"
1,100,depth_trend_minus_mid,0.9127558339903844,76.39370730020114,0.0,0.4556737367065996,0.9161555763575832,79.60706308698923,0.0,0.4573585649893659,0.9127547873871737,76.39750653462065,0.0,0.4556728845210467,True,39.25967912723738,"0.902037,0.900979,0.93142","40.994,39.260,53.953"
1,100,all_depth_imbalance,3.088731823790884,53.11266215652765,0.0,0.14156536717982016,3.08889993372901,53.116450352555866,0.0,0.1415743580473734,3.0887202522946335,53.111457123354604,0.0,0.14156436637067227,True,30.5524037245913,"2.82775,3.15169,3.29374","30.552,31.197,30.588"
1,100,bid_pressure,1.7275076247043568,47.464778724332845,0.0,0.1256513386472613,1.7276757497583084,47.44694002067575,0.0,0.12570063637876128,1.7274916380169938,47.46400983612772,0.0,0.1256489796742336,True,21.948107181226977,"1.50026,1.79809,1.88983","21.948,33.908,33.335"
1,100,log_top_pressure,2.5224987553558598,64.85152917587554,0.0,0.14498272263265644,2.522826308525348,64.8436245438786,0.0,0.1450418486760312,2.522471817740349,64.85165605924442,0.0,0.14497958760927643,True,35.45835415628083,"2.21711,2.58407,2.76271","35.458,38.806,38.724"
1,100,inv_liquidity_pressure,34.27652779131096,72.07845545428897,0.0,0.16728474501434143,34.28069117160777,72.05119484440561,0.0,0.16734198805785516,34.2761684032994,72.07816234707647,0.0,0.16728119264434316,True,38.87018794824232,"30.5977,34.7101,37.4119","38.870,43.275,43.619"
1,100,pressure_combo,3.2365412445218382,68.03014431683168,0.0,0.15630480717324113,3.236950949169198,68.01449172592922,0.0,0.15636362596420816,3.2365067564880325,68.03009427687148,0.0,0.1563014345522109,True,36.63328510447275,"2.85298,3.30916,3.54173","36.633,41.213,40.997"
1,100,extreme_imbalance,11.549825947050486,62.19733477008085,0.0,0.13157851225490402,11.551339534618213,62.17941562977711,0.0,0.13163333300219027,11.5497034100228,62.19741484803848,0.0,0.13157568536957776,True,33.58542154664011,"10.1426,11.8395,12.6372","33.585,38.109,37.072"
1,100,ask_weakness,30.35539883129657,40.9517658940707,0.0,0.06299498971256756,30.359727302110816,40.9481590116696,0.0,0.06306062900186771,30.355585250397244,40.95190603652702,0.0,0.0629957079588872,True,21.279054116662643,"27.2152,29.792,34.1205","21.279,24.210,26.643"
1,100,bid_weakness,-27.75580628197578,-40.5103021689874,0.0,0.0538756881923782,-27.75500410556075,-40.503983966741146,0.0,0.053927635453975276,-27.755365507430568,-40.50969483264596,0.0,0.053874037047249024,True,22.22555377765424,"-24.0142,-30.2239,-28.8773","-22.226,-25.276,-23.089"
1,100,bid_ladder_gap,-0.6298093889290781,-44.61607161922413,0.0,0.06638165220734993,-0.6567780701867851,-45.25012654338767,0.0,0.06916847964926987,-0.6299093018377854,-44.62762576340895,0.0,0.06640307734234074,True,23.48429056886173,"-0.567395,-0.720107,-0.656214","-23.484,-32.475,-23.959"
1,100,ask_ladder_gap,0.6061542628182774,42.37982558727662,0.0,0.07800723880674809,0.6227683068536373,42.821598032315634,0.0,0.07992131784190915,0.6060705916987248,42.377233379007976,0.0,0.07798654933972238,True,19.973071393200335,"0.603132,0.580533,0.670933","26.803,19.973,29.286"
1,100,wall_ratio_asym,0.4191210628578575,46.57539746077278,0.0,0.0684046405538572,0.41931772863449557,46.57790640978329,0.0,0.0684938789241546,0.4191154742975692,46.57471762703662,0.0,0.06840279817882389,True,25.49308370303303,"0.369808,0.422386,0.464012","25.493,27.003,28.303"
1,100,ret_1,-0.5005326751938045,-101.87256793341385,0.0,0.2504116384419858,-0.5005327590775168,-101.87275612155702,0.0,0.25041186949769767,-0.5005328227591781,-101.87267287722345,0.0,0.250411642769518,True,54.634238341166686,"-0.495719,-0.49369,-0.510025","-54.634,-60.848,-61.378"
1,100,ret_2,-0.49453665955620135,-91.19404499804227,0.0,0.24434479151384136,-0.49453620686803035,-91.19468170466679,0.0,0.24434505344659452,-0.4945360536185685,-91.19379002052092,0.0,0.24434438056385588,True,51.05130782701796,"-0.494278,-0.491982,-0.497044","-51.051,-54.862,-52.817"
1,100,ret_3,-0.4982752263011498,-86.2249123114873,0.0,0.2511571946882931,-0.4982748795056624,-86.22596069419087,0.0,0.25115843466405396,-0.49827479692056625,-86.22397507626661,0.0,0.2511569964629594,True,48.56069121076876,"-0.496205,-0.497346,-0.500597","-48.561,-50.626,-50.874"
